MachineID,Type,Location,Timestamp,EngineTemperature,FuelConsumption,VibrationLevel,Humidity,Pressure,PowerOutput,OperatingHours,Status,Status_encoded,Timestamp_epoch,hour,dayofweek,month
M003,Truck,Site B,9/13/2025 19:00,83.9,16.85,3.28,35.7,1077.3,201,308,Idle,2,1757790000,19,5,9
M003,Truck,Site B,9/13/2025 20:00,81.5,21.26,5.34,42.8,1080,169.2,309,Maintenance,3,1757793600,20,5,9
M003,Truck,Site B,9/13/2025 21:00,76.9,16.16,5.58,42.5,1031.9,149.4,310,Fault,1,1757797200,21,5,9
M003,Truck,Site B,9/13/2025 22:00,77.1,16.29,4.24,42.4,1065.1,165.4,311,Idle,2,1757800800,22,5,9
M003,Truck,Site B,9/13/2025 23:00,83.4,16.62,3.56,30.8,1059.6,166.9,312,Maintenance,3,1757804400,23,5,9
M003,Truck,Site B,9/14/2025 0:00,77.9,16.88,4.69,35.4,1102.8,180.7,313,Active,0,1757808000,0,6,9
M003,Truck,Site B,9/14/2025 1:00,79.7,17.38,4.43,49.2,1042.1,201.5,314,Active,0,1757811600,1,6,9
M003,Truck,Site B,9/14/2025 2:00,75.8,20.14,4.79,47.4,1041.3,152.8,315,Maintenance,3,1757815200,2,6,9
M003,Truck,Site B,9/14/2025 3:00,71.4,19.22,3.75,52,1045.8,188.4,316,Idle,2,1757818800,3,6,9
M003,Truck,Site B,9/14/2025 4:00,73.3,18.91,4.87,28.9,1059.4,172.4,317,Maintenance,3,1757822400,4,6,9
M003,Truck,Site B,9/14/2025 5:00,72.7,15.55,3.58,33.5,1027.6,193,318,Active,0,1757826000,5,6,9
M003,Truck,Site B,9/14/2025 6:00,84.2,20.76,5.64,62.4,1079.3,206.5,319,Idle,2,1757829600,6,6,9
M003,Truck,Site B,9/14/2025 7:00,93.3,14.12,5.21,43.5,1046.4,191.8,320,Maintenance,3,1757833200,7,6,9
M003,Truck,Site B,9/14/2025 8:00,81.8,17.91,5.32,53.5,1103.4,181.8,321,Fault,1,1757836800,8,6,9
M003,Truck,Site B,9/14/2025 9:00,84,19.74,3.89,41.2,1046,189.2,322,Active,0,1757840400,9,6,9
M003,Truck,Site B,9/14/2025 10:00,83.5,15.29,3.05,66.1,1023,157.2,323,Idle,2,1757844000,10,6,9
M003,Truck,Site B,9/14/2025 11:00,75.1,17.11,3.31,49,1019.4,192.6,324,Fault,1,1757847600,11,6,9
M003,Truck,Site B,9/14/2025 12:00,75.2,19.98,3.77,45.3,1059.8,208.2,325,Active,0,1757851200,12,6,9
M003,Truck,Site B,9/14/2025 13:00,86,20.53,3.24,40.2,1071.4,181.9,326,Fault,1,1757854800,13,6,9
M003,Truck,Site B,9/14/2025 14:00,81.1,12.55,5.8,48.5,1038.4,169.7,327,Fault,1,1757858400,14,6,9
M003,Truck,Site B,9/14/2025 15:00,75,16.24,5.02,42.7,1071.2,160.4,328,Fault,1,1757862000,15,6,9
M003,Truck,Site B,9/14/2025 16:00,79.1,18.19,3.32,39.3,1054.2,175.5,329,Idle,2,1757865600,16,6,9
M003,Truck,Site B,9/14/2025 17:00,87.2,16,4.87,40.9,1059,160,330,Maintenance,3,1757869200,17,6,9
M003,Truck,Site B,9/14/2025 18:00,81,18.79,4.63,37.5,1052.5,186.6,331,Idle,2,1757872800,18,6,9
M003,Truck,Site B,9/14/2025 19:00,86.3,18.29,6.16,57.4,1078.8,186.7,332,Fault,1,1757876400,19,6,9
M003,Truck,Site B,9/14/2025 20:00,72.2,18.59,5.17,47,1060.7,173.3,333,Fault,1,1757880000,20,6,9
M003,Truck,Site B,9/14/2025 21:00,78.1,16.22,3.18,41.5,1097.4,176.7,334,Maintenance,3,1757883600,21,6,9
M003,Truck,Site B,9/14/2025 22:00,83.4,16.13,5.31,29.5,1033,166.4,335,Maintenance,3,1757887200,22,6,9
M003,Truck,Site B,9/14/2025 23:00,79.2,20.83,5.09,46.8,1080.8,184.3,336,Maintenance,3,1757890800,23,6,9
M003,Truck,Site B,9/15/2025 0:00,83.3,17.3,3.68,44.3,1072.1,175.7,337,Fault,1,1757894400,0,0,9
M003,Truck,Site B,9/15/2025 1:00,81.6,20.13,4.07,52.3,1047.9,187.2,338,Maintenance,3,1757898000,1,0,9
M003,Truck,Site B,9/15/2025 2:00,87.9,14.48,4.11,38.1,1033.6,191.4,339,Fault,1,1757901600,2,0,9
M003,Truck,Site B,9/15/2025 3:00,81.5,13.73,3.62,58.1,1069.8,172.5,340,Active,0,1757905200,3,0,9
M003,Truck,Site B,9/15/2025 4:00,74.5,12.98,4.71,41.7,1062.1,204.2,341,Maintenance,3,1757908800,4,0,9
M003,Truck,Site B,9/15/2025 5:00,74.6,16.14,5.04,34.9,1040.9,222.5,342,Active,0,1757912400,5,0,9
M003,Truck,Site B,9/15/2025 6:00,82.8,18.32,5.22,48.1,1060.8,169.3,343,Active,0,1757916000,6,0,9
M003,Truck,Site B,9/15/2025 7:00,80.6,16.12,3.28,42.6,1073.2,184.2,344,Fault,1,1757919600,7,0,9
M003,Truck,Site B,9/15/2025 8:00,87.7,17.33,3.7,45,1061.2,177.9,345,Active,0,1757923200,8,0,9
M003,Truck,Site B,9/15/2025 9:00,85.4,14.65,4.5,48,1056.3,175.9,346,Idle,2,1757926800,9,0,9
M003,Truck,Site B,9/15/2025 10:00,82.8,17.59,3.76,41.2,1077.6,188.2,347,Idle,2,1757930400,10,0,9
M003,Truck,Site B,9/15/2025 11:00,82.9,18.31,3.37,42.1,1048.9,161,348,Active,0,1757934000,11,0,9
M003,Truck,Site B,9/15/2025 12:00,81.1,18.2,4.05,48.8,1065.5,160.5,349,Maintenance,3,1757937600,12,0,9
M003,Truck,Site B,9/15/2025 13:00,80.4,18.68,7.01,45.4,1078.9,193.2,350,Fault,1,1757941200,13,0,9
M003,Truck,Site B,9/15/2025 14:00,81,16.24,2.94,49.7,1036.9,184.1,351,Idle,2,1757944800,14,0,9
M003,Truck,Site B,9/15/2025 15:00,84.3,13.54,3.74,55.4,1065.7,181.5,352,Maintenance,3,1757948400,15,0,9
M003,Truck,Site B,9/15/2025 16:00,77.9,18.06,4.73,42.6,1087.9,171.1,353,Fault,1,1757952000,16,0,9
M003,Truck,Site B,9/15/2025 17:00,82.6,14.3,3.65,55.6,1060.6,183.8,354,Idle,2,1757955600,17,0,9
M003,Truck,Site B,9/15/2025 18:00,84.5,19.54,6.72,51.1,1082.4,147.2,355,Active,0,1757959200,18,0,9
M003,Truck,Site B,9/15/2025 19:00,70.8,19.45,2.99,29.5,1051,177.6,356,Idle,2,1757962800,19,0,9
M003,Truck,Site B,9/15/2025 20:00,75.1,19.28,5.08,24.3,1054.4,186.7,357,Maintenance,3,1757966400,20,0,9
M003,Truck,Site B,9/15/2025 21:00,83.3,13.46,4.85,48.6,1058.5,169,358,Maintenance,3,1757970000,21,0,9
M003,Truck,Site B,9/15/2025 22:00,81.4,17.88,4.07,48.9,1037.7,165.6,359,Idle,2,1757973600,22,0,9
M003,Truck,Site B,9/15/2025 23:00,74.7,16.1,5.45,48.1,1096.9,174.1,360,Maintenance,3,1757977200,23,0,9
M003,Truck,Site B,9/16/2025 0:00,81.5,15.21,4.39,42.4,1051.7,166.3,361,Fault,1,1757980800,0,1,9
M003,Truck,Site B,9/16/2025 1:00,83.4,15.81,6.16,15.4,1069.1,162.3,362,Maintenance,3,1757984400,1,1,9
M003,Truck,Site B,9/16/2025 2:00,84.5,15.58,5.61,44.4,1017.4,184.8,363,Fault,1,1757988000,2,1,9
M003,Truck,Site B,9/16/2025 3:00,81.6,19.98,4.79,36.8,1077.2,163.1,364,Fault,1,1757991600,3,1,9
M003,Truck,Site B,9/16/2025 4:00,72.3,16.02,3.6,30.1,1063.6,170.4,365,Idle,2,1757995200,4,1,9
M003,Truck,Site B,9/16/2025 5:00,81.8,15.06,4.14,18.9,1075.5,168.1,366,Fault,1,1757998800,5,1,9
M003,Truck,Site B,9/16/2025 6:00,74.3,23.35,5.24,46.7,1093.1,183.1,367,Maintenance,3,1758002400,6,1,9
M003,Truck,Site B,9/16/2025 7:00,70.3,16.22,4.04,34.6,1077.6,191.5,368,Idle,2,1758006000,7,1,9
M003,Truck,Site B,9/16/2025 8:00,74.8,19.27,5.07,46.5,1063.5,183,369,Fault,1,1758009600,8,1,9
M003,Truck,Site B,9/16/2025 9:00,81.3,21.46,1.78,53.9,1057.8,176.9,370,Active,0,1758013200,9,1,9
M003,Truck,Site B,9/16/2025 10:00,83.9,16,4.7,43.7,1064.5,197.5,371,Idle,2,1758016800,10,1,9
M003,Truck,Site B,9/16/2025 11:00,84.5,16.47,4.67,51.1,1082.5,176.8,372,Fault,1,1758020400,11,1,9
M003,Truck,Site B,9/16/2025 12:00,75.6,17.31,4.75,42.1,1062.6,159.7,373,Active,0,1758024000,12,1,9
M003,Truck,Site B,9/16/2025 13:00,76.2,18.35,3.13,45.6,1085.1,153.6,374,Fault,1,1758027600,13,1,9
M003,Truck,Site B,9/16/2025 14:00,77.3,16.07,4.14,42.6,1086.9,202.8,375,Fault,1,1758031200,14,1,9
M003,Truck,Site B,9/16/2025 15:00,72.5,20.5,4.61,46.1,1058.7,191.4,376,Active,0,1758034800,15,1,9
M003,Truck,Site B,9/16/2025 16:00,87.6,19.16,3.4,47.5,1072.4,182.8,377,Fault,1,1758038400,16,1,9
M003,Truck,Site B,9/16/2025 17:00,76.1,16.29,4.04,64.7,1043.4,168.4,378,Maintenance,3,1758042000,17,1,9
M003,Truck,Site B,9/16/2025 18:00,94.1,14.93,3.53,48.2,1093,151.2,379,Fault,1,1758045600,18,1,9
M003,Truck,Site B,9/16/2025 19:00,85.4,16.53,3,39.9,1065.8,174.3,380,Fault,1,1758049200,19,1,9
M003,Truck,Site B,9/16/2025 20:00,81.4,14.13,5.23,47.9,1062.2,199.8,381,Idle,2,1758052800,20,1,9
M003,Truck,Site B,9/16/2025 21:00,85.4,19.66,4.84,54.3,1057.7,199.8,382,Fault,1,1758056400,21,1,9
M003,Truck,Site B,9/16/2025 22:00,83.6,13.18,5.15,52.1,1077,188.3,383,Maintenance,3,1758060000,22,1,9
M003,Truck,Site B,9/16/2025 23:00,85.6,18.06,4.53,50.6,1061.2,167.2,384,Fault,1,1758063600,23,1,9
M003,Truck,Site B,9/17/2025 0:00,77.4,14.37,2.98,38.2,1044.7,179.4,385,Fault,1,1758067200,0,2,9
M003,Truck,Site B,9/17/2025 1:00,73.3,18.33,4.6,50.8,1057.6,178.1,386,Fault,1,1758070800,1,2,9
M003,Truck,Site B,9/17/2025 2:00,83.5,16.14,4.2,39.2,1052.6,166.3,387,Idle,2,1758074400,2,2,9
M003,Truck,Site B,9/17/2025 3:00,88.5,16.71,5.96,27.9,1091.3,184.8,388,Fault,1,1758078000,3,2,9
M003,Truck,Site B,9/17/2025 4:00,74.7,17.33,4.96,43.3,1068.8,168,389,Active,0,1758081600,4,2,9
M003,Truck,Site B,9/17/2025 5:00,73.4,14.06,4.03,27.2,1081.7,164.6,390,Idle,2,1758085200,5,2,9
M003,Truck,Site B,9/17/2025 6:00,85.6,14.28,3.06,38.5,1074.5,184.5,391,Active,0,1758088800,6,2,9
M003,Truck,Site B,9/17/2025 7:00,89.6,16.97,4.11,53.8,1054.7,178,392,Active,0,1758092400,7,2,9
M003,Truck,Site B,9/17/2025 8:00,68.3,15.8,4.61,45.7,1081.9,174.9,393,Maintenance,3,1758096000,8,2,9
M003,Truck,Site B,9/17/2025 9:00,86.1,16.99,2.87,42.6,1107.3,168.3,394,Active,0,1758099600,9,2,9
M003,Truck,Site B,9/17/2025 10:00,79.9,15.83,5.45,41.5,1042.2,142,395,Maintenance,3,1758103200,10,2,9
M003,Truck,Site B,9/17/2025 11:00,83,17.08,3.91,51.8,1046.8,190.8,396,Fault,1,1758106800,11,2,9
M003,Truck,Site B,9/17/2025 12:00,76.1,15.37,4.9,49,1051.1,175.5,397,Fault,1,1758110400,12,2,9
M003,Truck,Site B,9/17/2025 13:00,83.9,14.58,4.72,56.5,1034.7,179.4,398,Active,0,1758114000,13,2,9
M003,Truck,Site B,9/17/2025 14:00,76.2,18.56,3.48,57.1,1058.3,176.4,399,Fault,1,1758117600,14,2,9
M003,Truck,Site B,9/17/2025 15:00,70.9,18.2,4.82,40.2,1036,176,400,Fault,1,1758121200,15,2,9
M003,Truck,Site B,9/17/2025 16:00,81.5,20.51,3.46,31.4,1058.2,157.1,401,Idle,2,1758124800,16,2,9
M003,Truck,Site B,9/17/2025 17:00,78.9,15.25,4.32,49.8,1058.1,185.7,402,Maintenance,3,1758128400,17,2,9
M003,Truck,Site B,9/17/2025 18:00,75.4,15.83,3.18,26,1083.5,190.7,403,Maintenance,3,1758132000,18,2,9
M003,Truck,Site B,9/17/2025 19:00,82,19.62,4.79,51.7,1048.7,193.1,404,Maintenance,3,1758135600,19,2,9
M003,Truck,Site B,9/17/2025 20:00,84.8,16.28,3.62,34.5,1073.2,164,405,Maintenance,3,1758139200,20,2,9
M003,Truck,Site B,9/17/2025 21:00,79.9,16.54,5.43,49.5,1092.3,163.5,406,Fault,1,1758142800,21,2,9
M003,Truck,Site B,9/17/2025 22:00,88,20.85,3.07,49.7,1029.8,194.9,407,Fault,1,1758146400,22,2,9
M003,Truck,Site B,9/17/2025 23:00,79,12.69,5.03,54.9,1086.5,161,408,Active,0,1758150000,23,2,9
M003,Truck,Site B,9/18/2025 0:00,86.1,18.38,4.31,52.3,1045,175.4,409,Idle,2,1758153600,0,3,9
M003,Truck,Site B,9/18/2025 1:00,82.2,16.42,4.23,54,1061.9,183.3,410,Idle,2,1758157200,1,3,9
M003,Truck,Site B,9/18/2025 2:00,74.6,18.36,4.48,32.1,1061.9,155.5,411,Fault,1,1758160800,2,3,9
M003,Truck,Site B,9/18/2025 3:00,87.3,15.35,5.16,41.5,1065.9,144.4,412,Maintenance,3,1758164400,3,3,9
M003,Truck,Site B,9/18/2025 4:00,77.2,18.83,3.92,35.7,1049.3,198.3,413,Maintenance,3,1758168000,4,3,9
M003,Truck,Site B,9/18/2025 5:00,76.9,16.27,4.87,62.4,1001.2,169.8,414,Fault,1,1758171600,5,3,9
M003,Truck,Site B,9/18/2025 6:00,70,14.24,5.08,32.5,1057.3,153.1,415,Fault,1,1758175200,6,3,9
M003,Truck,Site B,9/18/2025 7:00,84.9,15.43,5.29,27.2,1055.3,132.8,416,Maintenance,3,1758178800,7,3,9
M003,Truck,Site B,9/18/2025 8:00,86.4,20.77,4.73,32.8,1051.3,191,417,Active,0,1758182400,8,3,9
M003,Truck,Site B,9/18/2025 9:00,76.6,16.31,4.07,47,1071.9,174.6,418,Idle,2,1758186000,9,3,9
M003,Truck,Site B,9/18/2025 10:00,78.1,20.33,4.1,22.2,1024.2,196.3,419,Fault,1,1758189600,10,3,9
M003,Truck,Site B,9/18/2025 11:00,81.8,19.58,4.81,32.7,1052.9,174.2,420,Fault,1,1758193200,11,3,9
M003,Truck,Site B,9/18/2025 12:00,81.3,13.77,5.92,39.5,1031.9,173.6,421,Maintenance,3,1758196800,12,3,9
M003,Truck,Site B,9/18/2025 13:00,73.7,17.95,4.54,45.3,1024.8,178.6,422,Active,0,1758200400,13,3,9
M003,Truck,Site B,9/18/2025 14:00,81.4,16.44,5.32,42.8,1069.3,160.7,423,Idle,2,1758204000,14,3,9
M003,Truck,Site B,9/18/2025 15:00,81.5,16.15,4.53,36.1,1045.6,197.5,424,Maintenance,3,1758207600,15,3,9
M003,Truck,Site B,9/18/2025 16:00,82.2,15.52,5.8,48.2,1064.2,203.1,425,Idle,2,1758211200,16,3,9
M003,Truck,Site B,9/18/2025 17:00,74,16.15,3.9,23.7,1091.2,190.1,426,Fault,1,1758214800,17,3,9
M003,Truck,Site B,9/18/2025 18:00,81.8,16.22,4.72,44,1064.4,173.4,427,Active,0,1758218400,18,3,9
M003,Truck,Site B,9/18/2025 19:00,83.6,19.35,3.41,42.6,1076.5,154.7,428,Maintenance,3,1758222000,19,3,9
M003,Truck,Site B,9/18/2025 20:00,72.7,18.27,5.53,45.4,1063.2,205.9,429,Maintenance,3,1758225600,20,3,9
M003,Truck,Site B,9/18/2025 21:00,81.7,16.71,3.49,52.9,1041.7,186.4,430,Idle,2,1758229200,21,3,9
M003,Truck,Site B,9/18/2025 22:00,84.1,17.87,6.49,47.4,1076.4,172.2,431,Fault,1,1758232800,22,3,9
M003,Truck,Site B,9/18/2025 23:00,83.2,13.25,3.85,24.2,1036.6,206.2,432,Maintenance,3,1758236400,23,3,9
M003,Truck,Site B,9/19/2025 0:00,78.9,17.97,3.9,41.1,1082.4,175.6,433,Maintenance,3,1758240000,0,4,9
M003,Truck,Site B,9/19/2025 1:00,75.8,14.48,5.89,54.1,1044.2,172.4,434,Active,0,1758243600,1,4,9
M003,Truck,Site B,9/19/2025 2:00,67.7,14.34,4.62,33.8,1038.7,154.5,435,Active,0,1758247200,2,4,9
M003,Truck,Site B,9/19/2025 3:00,86.1,14.4,2.81,29.5,1081.8,184.3,436,Idle,2,1758250800,3,4,9
M003,Truck,Site B,9/19/2025 4:00,78.9,16.3,4.21,45.7,1062.2,207.9,437,Idle,2,1758254400,4,4,9
M003,Truck,Site B,9/19/2025 5:00,83.4,17.76,4.42,47.6,1028.1,197.7,438,Maintenance,3,1758258000,5,4,9
M003,Truck,Site B,9/19/2025 6:00,75.2,17.75,4.93,54.6,1072.5,184.2,439,Maintenance,3,1758261600,6,4,9
M003,Truck,Site B,9/19/2025 7:00,77.1,16.5,1.86,75.5,1027,159.2,440,Fault,1,1758265200,7,4,9
M003,Truck,Site B,9/19/2025 8:00,80.3,17.5,5.47,46.2,1064.6,192.7,441,Fault,1,1758268800,8,4,9
M003,Truck,Site B,9/19/2025 9:00,80,17.99,3.34,30.9,1090.3,150.7,442,Maintenance,3,1758272400,9,4,9
M003,Truck,Site B,9/19/2025 10:00,73.8,13.16,4.59,46.2,1049.2,206.5,443,Fault,1,1758276000,10,4,9
M003,Truck,Site B,9/19/2025 11:00,69.1,18.34,6.03,37.4,1074.2,180.3,444,Fault,1,1758279600,11,4,9
M003,Truck,Site B,9/19/2025 12:00,77.6,17.04,5.01,40.5,1080.4,153.8,445,Active,0,1758283200,12,4,9
M003,Truck,Site B,9/19/2025 13:00,76.1,15.93,5.05,50.8,1083.7,174,446,Maintenance,3,1758286800,13,4,9
M003,Truck,Site B,9/19/2025 14:00,73.4,18.93,4.65,44.3,1038.7,212.5,447,Maintenance,3,1758290400,14,4,9
M003,Truck,Site B,9/19/2025 15:00,81.3,18.2,4.89,45.1,1094.6,185.3,448,Fault,1,1758294000,15,4,9
M003,Truck,Site B,9/19/2025 16:00,79.6,15.97,5.56,32.1,1074.8,170.4,449,Idle,2,1758297600,16,4,9
M003,Truck,Site B,9/19/2025 17:00,88.5,15.89,4.41,37.7,1047.5,147.9,450,Fault,1,1758301200,17,4,9
M003,Truck,Site B,9/19/2025 18:00,85.1,15.48,2.85,31.2,1061.5,183.3,451,Maintenance,3,1758304800,18,4,9
M003,Truck,Site B,9/19/2025 19:00,88.6,16.14,4.6,43.7,1049.5,178.1,452,Active,0,1758308400,19,4,9
M003,Truck,Site B,9/19/2025 20:00,81.7,18.38,3.25,58.4,1062.3,177.6,453,Maintenance,3,1758312000,20,4,9
M003,Truck,Site B,9/19/2025 21:00,82.6,17.47,5.93,40.9,1085.1,183.1,454,Fault,1,1758315600,21,4,9
M003,Truck,Site B,9/19/2025 22:00,82.1,16.03,4.7,50.4,1035.6,220.5,455,Active,0,1758319200,22,4,9
M003,Truck,Site B,9/19/2025 23:00,83.2,18.14,5.04,50.2,1053.9,150.8,456,Active,0,1758322800,23,4,9
M003,Truck,Site B,9/20/2025 0:00,79.3,14.94,4.52,42.9,1044.1,172.6,457,Idle,2,1758326400,0,5,9
M003,Truck,Site B,9/20/2025 1:00,83,17.35,3.7,53.7,1054.1,150.7,458,Fault,1,1758330000,1,5,9
M003,Truck,Site B,9/20/2025 2:00,79.7,17.21,6.52,31.8,1050.8,175.7,459,Idle,2,1758333600,2,5,9
M003,Truck,Site B,9/20/2025 3:00,72.7,15.64,4.73,42.6,1045.2,164.4,460,Maintenance,3,1758337200,3,5,9
M003,Truck,Site B,9/20/2025 4:00,80.4,15.48,3.13,63.3,1044.9,178.5,461,Active,0,1758340800,4,5,9
M003,Truck,Site B,9/20/2025 5:00,80.9,15.11,5.45,32.8,1042.9,185.8,462,Fault,1,1758344400,5,5,9
M003,Truck,Site B,9/20/2025 6:00,81.4,19.99,3.39,32.3,1096.4,167,463,Maintenance,3,1758348000,6,5,9
M003,Truck,Site B,9/20/2025 7:00,81.5,14.6,4.95,34.5,1074.9,184.5,464,Maintenance,3,1758351600,7,5,9
M003,Truck,Site B,9/20/2025 8:00,82.9,19.32,3.87,53.9,1057.8,162.9,465,Maintenance,3,1758355200,8,5,9
M003,Truck,Site B,9/20/2025 9:00,87.3,18.9,3.82,32.2,1055.3,188.1,466,Idle,2,1758358800,9,5,9
M003,Truck,Site B,9/20/2025 10:00,76.9,16.3,5.8,44.2,1084.5,179.8,467,Idle,2,1758362400,10,5,9
M003,Truck,Site B,9/20/2025 11:00,80.7,18.16,3.53,23.8,1072,181,468,Idle,2,1758366000,11,5,9
M003,Truck,Site B,9/20/2025 12:00,79.9,17.72,6.35,33,1051.7,165.5,469,Fault,1,1758369600,12,5,9
M003,Truck,Site B,9/20/2025 13:00,84.4,19.11,3,61.9,1098.3,168.3,470,Maintenance,3,1758373200,13,5,9
M003,Truck,Site B,9/20/2025 14:00,79.2,20.31,3.2,52.8,1036.8,173.1,471,Active,0,1758376800,14,5,9
M003,Truck,Site B,9/20/2025 15:00,84.3,15.45,3.99,39.4,1087.7,188.1,472,Maintenance,3,1758380400,15,5,9
M003,Truck,Site B,9/20/2025 16:00,84.9,16.91,4.4,61.5,1060.4,180.5,473,Active,0,1758384000,16,5,9
M003,Truck,Site B,9/20/2025 17:00,75.5,13.32,3.64,62.6,1040.5,174.6,474,Active,0,1758387600,17,5,9
M003,Truck,Site B,9/20/2025 18:00,91.6,14.99,5.63,38.4,1082,196.5,475,Fault,1,1758391200,18,5,9
M003,Truck,Site B,9/20/2025 19:00,78.3,17.22,5.23,34.7,1083.3,149.3,476,Fault,1,1758394800,19,5,9
M003,Truck,Site B,9/20/2025 20:00,79.5,17.68,3.69,55.7,1085.3,174.8,477,Maintenance,3,1758398400,20,5,9
M003,Truck,Site B,9/20/2025 21:00,78.6,17.09,5.68,40.6,1056.2,160.5,478,Maintenance,3,1758402000,21,5,9
M003,Truck,Site B,9/20/2025 22:00,75.1,17.81,3.33,51.1,1072.4,181.1,479,Fault,1,1758405600,22,5,9
M003,Truck,Site B,9/20/2025 23:00,78,14.46,3.68,65.9,1045.5,171.1,480,Fault,1,1758409200,23,5,9
M003,Truck,Site B,9/21/2025 0:00,74.6,16.4,2.73,34.9,1047,156.4,481,Fault,1,1758412800,0,6,9
M003,Truck,Site B,9/21/2025 1:00,82,16.03,6.01,44.2,1062.2,184.2,482,Idle,2,1758416400,1,6,9
M003,Truck,Site B,9/21/2025 2:00,78.1,15.11,3.21,48.1,1022.8,163.9,483,Fault,1,1758420000,2,6,9
M003,Truck,Site B,9/21/2025 3:00,73,14.98,4.12,47.2,1086,164.6,484,Fault,1,1758423600,3,6,9
M003,Truck,Site B,9/21/2025 4:00,82.3,18.56,4.29,41.6,1061.9,175,485,Fault,1,1758427200,4,6,9
M003,Truck,Site B,9/21/2025 5:00,80.5,14.34,4.73,33.8,1063.4,182.3,486,Active,0,1758430800,5,6,9
M003,Truck,Site B,9/21/2025 6:00,78.7,19.69,4.02,53.1,1046.3,195,487,Idle,2,1758434400,6,6,9
M003,Truck,Site B,9/21/2025 7:00,72.5,17.43,7.01,32.4,1066.3,147.9,488,Fault,1,1758438000,7,6,9
M003,Truck,Site B,9/21/2025 8:00,82,17.14,6.33,42.6,1088.9,181.5,489,Maintenance,3,1758441600,8,6,9
M003,Truck,Site B,9/21/2025 9:00,77,16.25,4.46,47.1,1077.5,177,490,Fault,1,1758445200,9,6,9
M003,Truck,Site B,9/21/2025 10:00,74.1,16.94,3.88,49.8,1059.5,182.7,491,Maintenance,3,1758448800,10,6,9
M003,Truck,Site B,9/21/2025 11:00,75.9,19.35,4.65,53.8,1063.9,192,492,Idle,2,1758452400,11,6,9
M003,Truck,Site B,9/21/2025 12:00,71.6,17.91,4.57,34.4,1076.2,183.7,493,Idle,2,1758456000,12,6,9
M003,Truck,Site B,9/21/2025 13:00,79.6,16.78,2.82,49.3,1055.5,180.9,494,Active,0,1758459600,13,6,9
M003,Truck,Site B,9/21/2025 14:00,86.9,15.78,4.63,45.1,1043.7,175.4,495,Fault,1,1758463200,14,6,9
M003,Truck,Site B,9/21/2025 15:00,84.4,16.7,3.23,33.1,1071,144.4,496,Maintenance,3,1758466800,15,6,9
M003,Truck,Site B,9/21/2025 16:00,77.8,15.35,4.57,51.6,1040.7,189.8,497,Idle,2,1758470400,16,6,9
M003,Truck,Site B,9/21/2025 17:00,78.5,14.83,3.34,45.1,1021.5,189.3,498,Maintenance,3,1758474000,17,6,9
M003,Truck,Site B,9/21/2025 18:00,81.9,14.26,4.47,54.1,1075.5,188.6,499,Maintenance,3,1758477600,18,6,9
M003,Truck,Site B,9/21/2025 19:00,75.9,19.05,3.84,66.6,1082.1,200.2,500,Idle,2,1758481200,19,6,9
M003,Truck,Site B,9/21/2025 20:00,83.3,19.16,2.04,28,1063.2,218.5,501,Active,0,1758484800,20,6,9
M003,Truck,Site B,9/21/2025 21:00,83.1,16.8,4.07,43.9,1081.9,173.9,502,Active,0,1758488400,21,6,9
M003,Truck,Site B,9/21/2025 22:00,77.4,16.44,4.87,46,1071,177.1,503,Idle,2,1758492000,22,6,9
M003,Truck,Site B,9/21/2025 23:00,73.8,18.16,6.5,41.6,1054.7,180.5,504,Active,0,1758495600,23,6,9
M003,Truck,Site B,9/22/2025 0:00,83.4,20.2,6.25,42.5,1069.3,177.8,505,Fault,1,1758499200,0,0,9
M003,Truck,Site B,9/22/2025 1:00,83.6,18.55,3.67,53.7,1052.2,162.5,506,Maintenance,3,1758502800,1,0,9
M003,Truck,Site B,9/22/2025 2:00,79.1,18.82,3.92,36.4,1050.1,154.6,507,Active,0,1758506400,2,0,9
M003,Truck,Site B,9/22/2025 3:00,79.8,16.28,3.76,34.7,1056.2,174.8,508,Active,0,1758510000,3,0,9
M003,Truck,Site B,9/22/2025 4:00,83.5,19.78,2.96,41.3,1071,176.2,509,Idle,2,1758513600,4,0,9
M003,Truck,Site B,9/22/2025 5:00,75.8,18.36,5.48,39.8,1077.9,198.1,510,Fault,1,1758517200,5,0,9
M003,Truck,Site B,9/22/2025 6:00,80.7,17.4,5.49,37.5,1064,178.8,511,Maintenance,3,1758520800,6,0,9
M003,Truck,Site B,9/22/2025 7:00,82.2,19.41,7.13,60.9,1066.6,179.5,512,Maintenance,3,1758524400,7,0,9
M003,Truck,Site B,9/22/2025 8:00,89.5,16.03,4.13,57.9,1039.2,137,513,Fault,1,1758528000,8,0,9
M003,Truck,Site B,9/22/2025 9:00,71.7,19.05,6.1,62.5,1045.4,145.1,514,Idle,2,1758531600,9,0,9
M003,Truck,Site B,9/22/2025 10:00,73.7,16.14,3.74,50.2,1071.6,169.8,515,Maintenance,3,1758535200,10,0,9
M003,Truck,Site B,9/22/2025 11:00,81,17.39,1.84,36,1073.2,172.6,516,Active,0,1758538800,11,0,9
M003,Truck,Site B,9/22/2025 12:00,90.4,20.36,5.62,55.8,1066.5,164.7,517,Idle,2,1758542400,12,0,9
M003,Truck,Site B,9/22/2025 13:00,80.6,18.29,4.48,39.7,1071.9,204.5,518,Maintenance,3,1758546000,13,0,9
